#time,accel_x,accel_y,accel_z
2048.391781,-40267.203245,5625.565159,-67416.403824
2048.394425,41155.450375,-2960.823768,-79520.712692
2048.397070,-27979.784608,-6661.853478,-74464.482406
2048.399715,54331.116143,-5181.441594,-77682.083497
2048.402360,-49001.633360,23538.548956,-72932.291410
2048.405004,75945.129649,-12879.583391,-87488.105872
2048.407649,-42931.944636,46632.974346,-83657.628382
2048.410294,-47965.345042,-19541.436869,-83657.628382
2048.412939,88380.589475,-36566.173535,-72319.415011
2048.415583,-147152.941270,36122.049970,-33861.421012
2048.418228,61141.010809,-27535.661042,-82891.532884
2048.420873,-18505.148550,21910.095883,-80133.589091
2048.423518,-25018.960840,8882.471304,-79673.931792
2048.426162,148.041188,-2516.700203,-66650.308326
2048.428807,45004.521274,-7994.224174,-80440.027290
2048.431452,-82903.065504,39526.997303,-59908.667944
2048.434097,51370.292375,-23538.548956,-80593.246390
2048.436741,7994.224174,7994.224174,-75077.358804
2048.439311,-14359.995275,-5033.400406,-84883.381178
2048.441880,-5921.647536,-3256.906145,-88560.639569
2048.444449,-5773.606348,3256.906145,-82738.313784
2048.447019,-17912.983796,-3701.029710,-76915.987999
2048.449588,-2516.700203,-2516.700203,-73851.606007
2048.452157,6957.935855,-15840.407159,-85955.914876
2048.454726,-17912.983796,10807.006753,-74311.263306
2048.457296,9770.718434,-17468.860231,-82738.313784
2048.459865,-18505.148550,12287.418637,-71246.881314
2048.462434,-1036.288319,-12139.377449,-83964.066581
2048.465004,-33309.267390,16136.489536,-71093.662214
2048.467573,35085.761651,-6217.729913,-78907.836294
2048.470142,-8586.388927,3849.070898,-73545.167808
2048.472711,21910.095883,-13027.624579,-81512.560987
2048.475281,-21910.095883,9770.718434,-81972.218286
2048.477850,17024.736666,-10510.924376,-83197.971083
2048.480419,-5181.441594,148.041188,-85189.819378
2048.482989,10214.842000,8586.388927,-68642.156621
2048.485558,-12731.542202,6661.853478,-80593.246390
2048.488127,31976.896694,13619.789333,-67416.403824
2048.490696,-45300.603650,10658.965565,-79673.931792
2048.493266,-34345.555709,-18801.230927,-77528.864398
2048.495835,87344.301156,-18801.230927,-69255.033019
2048.498404,-136790.058082,25315.043216,-59142.572446
2048.500974,134125.316690,-43672.150578,-113075.695505
2048.503543,-95486.566518,72244.099939,-69101.813920
2048.506112,11399.171507,-45744.727216,-103576.111330
2048.508681,83939.353823,-35677.926404,-74158.044206
2048.511251,-86308.012837,13767.830521,-72166.195912
2048.513820,39675.038491,-6365.771101,-60827.982541
2048.516389,57736.063476,-11547.212695,-83044.751983
2048.518959,6957.935855,11103.089130,-63279.488135
2048.521528,-10362.883188,-11399.171507,-73085.510509
2048.524097,37602.461854,-6809.894666,-81818.999186
2048.526666,-24278.754898,6365.771101,-69255.033019
