#time,accel_x,accel_y,accel_z
2177.155042,25463.084405,-5921.647536,-77988.521696
2177.157602,-41895.656317,-21465.972318,-85955.914876
2177.160163,3108.864956,18209.066173,-77069.207099
2177.162723,11399.171507,-39526.997303,-97447.347346
2177.165284,-80978.530055,5921.647536,-76762.768900
2177.167844,109698.520604,-9622.677246,-68029.280222
2177.170405,-55811.528027,1924.535449,-58070.038748
2177.172966,21910.095883,-9178.553681,-89633.173266
2177.175526,9918.759623,28127.825796,-69101.813920
2177.178087,9474.636058,-21910.095883,-91318.583362
2177.180647,-44116.274143,3552.988522,-78754.617194
2177.183208,34641.638086,4737.318029,-71553.319513
2177.185768,-6365.771101,-3404.947333,-76149.892501
2177.188329,8290.306550,-2220.617826,-75230.577904
2177.190889,9622.677246,-148.041188,-79061.055394
2177.193450,16876.695478,-3701.029710,-74158.044206
2177.196011,-20429.683999,10066.800811,-79367.493593
2177.198571,11251.130318,9770.718434,-78141.740796
2177.201132,-4885.359217,-11695.253884,-82585.094684
2177.203692,-29164.114115,14656.077652,-67876.061123
2177.206253,21762.054695,-19689.478057,-84117.285680
2177.208813,-10510.924376,18209.066173,-70327.566716
2177.211374,23094.425390,-17320.819043,-84270.504780
2177.213935,-24130.713709,16284.530724,-69867.909418
2177.216495,24426.796086,-10214.842000,-82738.313784
2177.219056,-18653.189738,19689.478057,-70021.128517
2177.221616,27387.619854,-11843.295072,-84730.162079
2177.224178,-13027.624579,11251.130318,-70021.128517
2177.226739,26795.455100,-11991.336260,-85036.600278
2177.229300,-18505.148550,4737.318029,-76609.549800
2177.231862,9326.594869,3256.906145,-71706.538613
2177.234423,2220.617826,1332.370696,-81512.560987
2177.236985,-9918.759623,1924.535449,-74158.044206
2177.239546,20133.601622,3997.112087,-73391.948708
2177.242107,-21317.931130,1036.288319,-74924.139704
2177.244669,19985.560434,1184.329507,-81206.122788
2177.247230,-30052.361245,5921.647536,-74311.263306
2177.249792,31976.896694,-5921.647536,-71400.100414
2177.252353,-27979.784608,-7105.977043,-76609.549800
2177.254915,-18209.066173,-25315.043216,-73698.386908
2177.257476,28275.866984,35825.967593,-59449.010645
2177.260037,11991.336260,-16284.530724,-88713.858668
2177.262599,-69875.440925,17764.942608,-87641.324971
2177.265160,77277.500345,-9030.512492,-68642.156621
2177.267722,-29164.114115,-7254.018232,-68795.375720
2177.270283,-14063.912898,-4885.359217,-90399.268764
2177.272844,34789.679274,-5921.647536,-66956.746525
2177.275406,11991.336260,-15396.283594,-62513.392637
2177.277967,-24722.878463,7994.224174,-78448.178995
2177.280529,28423.908173,8142.265362,-67569.622924
2177.283090,-23242.466579,-12731.542202,-85649.476676
2177.285651,-35381.844028,11843.295072,-74464.482406
2177.288213,26203.290347,-17616.901420,-85189.819378
2177.290774,-20873.807564,2516.700203,-74924.139704
2177.293336,20281.642811,-13767.830521,-79673.931792
2177.295897,-18505.148550,7550.100608,-73545.167808
2177.298459,-3404.947333,-17912.983796,-85036.600278
2177.301020,-11103.089130,10658.965565,-65118.117330
2177.303581,22798.343014,-16284.530724,-85496.257577
2177.306143,-10658.965565,-7550.100608,-84117.285680
2177.308704,10510.924376,3849.070898,-67109.965625
2177.311266,-4145.153275,-5773.606348,-74464.482406
2177.313827,2664.741391,444.123565,-71553.319513
2177.316388,-9622.677246,-2368.659014,-78754.617194
2177.318950,13915.871710,-6957.935855,-70327.566716
2177.321511,-13027.624579,-3849.070898,-81359.341888
2177.324073,9326.594869,-1036.288319,-75383.797003
2177.326634,-8438.347739,-7846.182985,-78907.836294
2177.329196,-17172.777854,15692.365970,-71553.319513
2177.331757,24722.878463,-19985.560434,-87028.448573
2177.334319,-27387.619854,6217.729913,-68335.718422
2177.336880,31680.814318,-27831.743419,-87947.763170
2177.339442,-32124.937883,8290.306550,-69867.909418
2177.342003,42191.738694,-22798.343014,-87334.886772
2177.344565,-42931.944636,2368.659014,-72932.291410
2177.347127,32569.061448,7105.977043,-79673.931792
2177.349688,-12435.459826,4441.235652,-76609.549800
2177.352250,-23390.507767,-3552.988522,-84117.285680
2177.354811,79498.118171,1776.494261,-83504.409282
2177.357373,-20577.725188,-11399.171507,-81359.341888
2177.359934,-70319.564490,-1628.453072,-77682.083497
2177.362496,82903.065504,5625.565159,-66190.651027
2177.365057,-24722.878463,-11251.130318,-74617.701505
2177.367619,-15988.448347,11251.130318,-80593.246390
2177.370180,42635.862259,-592.164754,-76149.892501
2177.372742,-25315.043216,-8586.388927,-74924.139704
2177.375304,13027.624579,-10362.883188,-81512.560987
2177.377865,2072.576638,9770.718434,-79214.274493
